"","SubjID","Condition","Item","Region","GenderMatch","Referentiality","Phrase","RT","LogRT","Accuracy"
"1",1680180747,"QuantificationalMatch",1,5,"Yes","Quantificational","de cursos",271,5.6021188208797,1
"2",1680180747,"QuantificationalMatch",1,7,"Yes","Quantificational","quieren",281,5.63835466933375,1
"3",1680180747,"QuantificationalMatch",1,4,"Yes","Quantificational","conocia",264,5.57594910314632,1
"4",1680180747,"QuantificationalMatch",1,10,"Yes","Quantificational","el prestigioso",281,5.63835466933375,1
"5",1680180747,"QuantificationalMatch",1,3,"Yes","Quantificational","ningun chico",217,5.37989735354046,1
"6",1680180747,"QuantificationalMatch",1,6,"Yes","Quantificational","anteriores",272,5.605802066296,1
"7",1680180747,"QuantificationalMatch",1,12,"Yes","Quantificational","de debate.",256,5.54517744447956,1
"8",1680180747,"QuantificationalMatch",1,2,"Yes","Quantificational","que",214,5.36597601502185,1
"9",1680180747,"QuantificationalMatch",1,9,"Yes","Quantificational","ante",303,5.71373280550937,1
"10",1680180747,"QuantificationalMatch",1,1,"Yes","Quantificational","a las",232,5.44673737166631,1
"11",1680180747,"QuantificationalMatch",1,11,"Yes","Quantificational","grupo",312,5.74300318780948,1
"12",1680180747,"QuantificationalMatch",1,0,"Yes","Quantificational","Las profesoras",338,5.82304589548302,1
"13",1680180747,"QuantificationalMatch",1,8,"Yes","Quantificational","presentarlo",272,5.605802066296,1
"14",1680180747,"QuantificationalMatch",13,8,"Yes","Quantificational","denunciarla",287,5.65948221575962,1
"15",1680180747,"QuantificationalMatch",13,7,"Yes","Quantificational","quieren",256,5.54517744447956,1
"16",1680180747,"QuantificationalMatch",13,11,"Yes","Quantificational","de Recursos",384,5.95064255258773,1
"17",1680180747,"QuantificationalMatch",13,10,"Yes","Quantificational","el Comite",256,5.54517744447956,1
"18",1680180747,"QuantificationalMatch",13,1,"Yes","Quantificational","a los",257,5.54907608489522,1
"19",1680180747,"QuantificationalMatch",13,12,"Yes","Quantificational","Humanos.",257,5.54907608489522,1
"20",1680180747,"QuantificationalMatch",13,9,"Yes","Quantificational","ante",401,5.99396142730657,1
"21",1680180747,"QuantificationalMatch",13,0,"Yes","Quantificational","Los candidatos",319,5.76519110278484,1
"22",1680180747,"QuantificationalMatch",13,3,"Yes","Quantificational","ninguna directora",248,5.51342874616498,1
"23",1680180747,"QuantificationalMatch",13,5,"Yes","Quantificational","para",289,5.66642668811243,1
"24",1680180747,"QuantificationalMatch",13,2,"Yes","Quantificational","que",240,5.48063892334199,1
"25",1680180747,"QuantificationalMatch",13,6,"Yes","Quantificational","el ascenso",272,5.605802066296,1
"26",1680180747,"QuantificationalMatch",13,4,"Yes","Quantificational","considero",375,5.92692602597041,1
"27",1680180747,"QuantificationalMatch",17,4,"Yes","Quantificational","patrocina",489,6.19236248947487,1
"28",1680180747,"QuantificationalMatch",17,2,"Yes","Quantificational","que",295,5.68697535633982,1
"29",1680180747,"QuantificationalMatch",17,10,"Yes","Quantificational","contra",392,5.97126183979046,1
"30",1680180747,"QuantificationalMatch",17,7,"Yes","Quantificational","van a",224,5.41164605185504,1
"31",1680180747,"QuantificationalMatch",17,5,"Yes","Quantificational","en",335,5.81413053182507,1
"32",1680180747,"QuantificationalMatch",17,8,"Yes","Quantificational","invitarla",392,5.97126183979046,1
"33",1680180747,"QuantificationalMatch",17,9,"Yes","Quantificational","al partido",288,5.66296048013595,1
"34",1680180747,"QuantificationalMatch",17,12,"Yes","Quantificational","aleman.",257,5.54907608489522,1
"35",1680180747,"QuantificationalMatch",17,3,"Yes","Quantificational","ninguna inversora",240,5.48063892334199,1
"36",1680180747,"QuantificationalMatch",17,11,"Yes","Quantificational","el equipo",336,5.8171111599632,1
"37",1680180747,"QuantificationalMatch",17,1,"Yes","Quantificational","a las",264,5.57594910314632,1
"38",1680180747,"QuantificationalMatch",17,6,"Yes","Quantificational","la liga",248,5.51342874616498,1
"39",1680180747,"QuantificationalMatch",17,0,"Yes","Quantificational","Las futbolistas",473,6.15909538849193,1
"40",1680180747,"QuantificationalMatch",21,7,"Yes","Quantificational","quieren",312,5.74300318780948,1
"41",1680180747,"QuantificationalMatch",21,9,"Yes","Quantificational","del concurso",311,5.73979291217923,1
"42",1680180747,"QuantificationalMatch",21,2,"Yes","Quantificational","que",344,5.8406416573734,1
"43",1680180747,"QuantificationalMatch",21,0,"Yes","Quantificational","Las modelos",376,5.9295891433899,1
"44",1680180747,"QuantificationalMatch",21,4,"Yes","Quantificational","fotografio",376,5.9295891433899,1
"45",1680180747,"QuantificationalMatch",21,3,"Yes","Quantificational","ninguna universitaria",512,6.23832462503951,1
"46",1680180747,"QuantificationalMatch",21,6,"Yes","Quantificational","la revista",328,5.79301360838414,1
"47",1680180747,"QuantificationalMatch",21,8,"Yes","Quantificational","descalificarla",425,6.05208916892442,1
"48",1680180747,"QuantificationalMatch",21,5,"Yes","Quantificational","para",384,5.95064255258773,1
"49",1680180747,"QuantificationalMatch",21,10,"Yes","Quantificational","para jovenes",328,5.79301360838414,1
"50",1680180747,"QuantificationalMatch",21,1,"Yes","Quantificational","a las",327,5.78996017089725,1
"51",1680180747,"QuantificationalMatch",21,11,"Yes","Quantificational","artistas.",360,5.88610403145016,1
"52",1680180747,"QuantificationalMatch",5,5,"Yes","Quantificational","en",304,5.71702770140622,1
"53",1680180747,"QuantificationalMatch",5,3,"Yes","Quantificational","ningun costurero",249,5.51745289646471,1
"54",1680180747,"QuantificationalMatch",5,2,"Yes","Quantificational","que",264,5.57594910314632,1
"55",1680180747,"QuantificationalMatch",5,7,"Yes","Quantificational","quieren",327,5.78996017089725,1
"56",1680180747,"QuantificationalMatch",5,6,"Yes","Quantificational","el taller",281,5.63835466933375,1
"57",1680180747,"QuantificationalMatch",5,11,"Yes","Quantificational","de",328,5.79301360838414,1
"58",1680180747,"QuantificationalMatch",5,0,"Yes","Quantificational","Las disenadoras",304,5.71702770140622,1
"59",1680180747,"QuantificationalMatch",5,9,"Yes","Quantificational","durante",304,5.71702770140622,1
"60",1680180747,"QuantificationalMatch",5,1,"Yes","Quantificational","a las",256,5.54517744447956,1
"61",1680180747,"QuantificationalMatch",5,10,"Yes","Quantificational","el desfile",320,5.76832099579377,1
"62",1680180747,"QuantificationalMatch",5,13,"Yes","Quantificational","de invierno.",367,5.90536184805457,1
"63",1680180747,"QuantificationalMatch",5,4,"Yes","Quantificational","ayudo",399,5.98896141688986,1
"64",1680180747,"QuantificationalMatch",5,12,"Yes","Quantificational","la coleccion",313,5.74620319054015,1
"65",1680180747,"QuantificationalMatch",5,8,"Yes","Quantificational","sabotearlo",320,5.76832099579377,1
"66",1680180747,"QuantificationalMatch",9,6,"Yes","Quantificational","el tribunal",497,6.20859002609663,1
"67",1680180747,"QuantificationalMatch",9,11,"Yes","Quantificational","del divorcio.",433,6.07073772800249,1
"68",1680180747,"QuantificationalMatch",9,10,"Yes","Quantificational","los tramites",433,6.07073772800249,1
"69",1680180747,"QuantificationalMatch",9,1,"Yes","Quantificational","a las",463,6.13772705408623,1
"70",1680180747,"QuantificationalMatch",9,2,"Yes","Quantificational","que",409,6.0137151560428,1
"71",1680180747,"QuantificationalMatch",9,9,"Yes","Quantificational","para",423,6.04737217904628,1
"72",1680180747,"QuantificationalMatch",9,0,"Yes","Quantificational","Las clientas",736,6.60123011872888,1
"73",1680180747,"QuantificationalMatch",9,3,"Yes","Quantificational","ningun abogado",1184,7.07665381544395,1
"74",1680180747,"QuantificationalMatch",9,8,"Yes","Quantificational","contratarlo",416,6.03068526026126,1
"75",1680180747,"QuantificationalMatch",9,4,"Yes","Quantificational","represento",656,6.48616078894409,1
"76",1680180747,"QuantificationalMatch",9,5,"Yes","Quantificational","ante",519,6.25190388316589,1
"77",1680180747,"QuantificationalMatch",9,7,"Yes","Quantificational","quieren",528,6.26909628370626,1
"78",1680188164,"QuantificationalMatch",8,2,"Yes","Quantificational","que",761,6.63463335786169,1
"79",1680188164,"QuantificationalMatch",8,4,"Yes","Quantificational","quiere",793,6.67582322163485,1
"80",1680188164,"QuantificationalMatch",8,8,"Yes","Quantificational","sabotearlo",741,6.60800062529609,1
"81",1680188164,"QuantificationalMatch",8,11,"Yes","Quantificational","con",639,6.45990445437753,1
"82",1680188164,"QuantificationalMatch",8,7,"Yes","Quantificational","van a",1418,7.25700270709207,1
"83",1680188164,"QuantificationalMatch",8,10,"Yes","Quantificational","la reunion",648,6.47389069635227,1
"84",1680188164,"QuantificationalMatch",8,6,"Yes","Quantificational","el equipo",1582,7.3664451483276,1
"85",1680188164,"QuantificationalMatch",8,0,"Yes","Quantificational","Los ingenieros",783,6.6631326959908,1
"86",1680188164,"QuantificationalMatch",8,3,"Yes","Quantificational","ningun arquitecto",770,6.64639051484773,1
"87",1680188164,"QuantificationalMatch",8,1,"Yes","Quantificational","a los",840,6.73340189183736,1
"88",1680188164,"QuantificationalMatch",8,9,"Yes","Quantificational","durante",518,6.24997524225948,1
"89",1680276033,"QuantificationalMatch",3,10,"Yes","Quantificational","la carrera",894,6.79570577517351,1
"90",1680276033,"QuantificationalMatch",3,5,"Yes","Quantificational","en",632,6.44888939414686,1
"91",1680276033,"QuantificationalMatch",3,9,"Yes","Quantificational","despues de",556,6.32076829425058,1
"92",1680276033,"QuantificationalMatch",3,4,"Yes","Quantificational","felicito",1411,7.25205395185281,1
"93",1680276033,"QuantificationalMatch",3,2,"Yes","Quantificational","que",651,6.47850964220857,1
"94",1680276033,"QuantificationalMatch",7,4,"Yes","Quantificational","nombro",540,6.29156913955832,1
"95",1680276033,"QuantificationalMatch",7,0,"Yes","Quantificational","Las mujeres",548,6.30627528694802,1
"96",1680276033,"QuantificationalMatch",7,6,"Yes","Quantificational","la asamblea",511,6.2363695902037,1
"97",1680276033,"QuantificationalMatch",7,1,"Yes","Quantificational","a las",496,6.20657592672493,1
"98",1680276033,"QuantificationalMatch",7,5,"Yes","Quantificational","en",539,6.289715570909,1
"99",1680276033,"QuantificationalMatch",7,8,"Yes","Quantificational","contactarlo",502,6.21860011969173,1
"100",1680276033,"QuantificationalMatch",7,9,"Yes","Quantificational","antes de",688,6.53378883793334,1
"101",1680276033,"QuantificationalMatch",7,7,"Yes","Quantificational","deberian",446,6.10031895202006,1
"102",1680276033,"QuantificationalMatch",7,3,"Yes","Quantificational","ningun jefe",642,6.46458830368996,1
"103",1680276033,"QuantificationalMatch",7,10,"Yes","Quantificational","la junta",716,6.57368016696065,1
"104",1680276033,"QuantificationalMatch",7,11,"Yes","Quantificational","del jueves.",862,6.75925527066369,1
"105",1680276033,"QuantificationalMatch",7,2,"Yes","Quantificational","que",652,6.48004456192665,1
"106",1680537915,"QuantificationalMatch",8,6,"Yes","Quantificational","el equipo",193,5.26269018890489,0
"107",1680537915,"QuantificationalMatch",8,1,"Yes","Quantificational","a los",204,5.31811999384422,0
"108",1680537915,"QuantificationalMatch",8,12,"Yes","Quantificational","los directivos.",197,5.28320372873799,0
"109",1680537915,"QuantificationalMatch",8,5,"Yes","Quantificational","en",182,5.2040066870768,0
"110",1680545939,"QuantificationalMatch",5,13,"Yes","Quantificational","de invierno.",435,6.07534603108868,1
"111",1680545939,"QuantificationalMatch",5,11,"Yes","Quantificational","de",363,5.89440283426485,1
"112",1680545939,"QuantificationalMatch",5,8,"Yes","Quantificational","sabotearlo",370,5.91350300563827,1
"113",1680545939,"QuantificationalMatch",5,2,"Yes","Quantificational","que",304,5.71702770140622,1
"114",1680545939,"QuantificationalMatch",5,10,"Yes","Quantificational","el desfile",338,5.82304589548302,1
"115",1680545939,"QuantificationalMatch",9,8,"Yes","Quantificational","contratarlo",340,5.82894561761021,1
"116",1680545939,"QuantificationalMatch",9,0,"Yes","Quantificational","Las clientas",282,5.64190707093811,1
"117",1680545939,"QuantificationalMatch",9,10,"Yes","Quantificational","los tramites",341,5.83188247728352,1
"118",1680545939,"QuantificationalMatch",9,1,"Yes","Quantificational","a las",280,5.63478960316925,1
"119",1680545939,"QuantificationalMatch",9,11,"Yes","Quantificational","del divorcio.",351,5.86078622346587,1
"120",1680545939,"QuantificationalMatch",9,2,"Yes","Quantificational","que",258,5.55295958492162,1
"121",1680545939,"QuantificationalMatch",9,6,"Yes","Quantificational","el tribunal",277,5.62401750618734,1
"122",1680545939,"QuantificationalMatch",9,7,"Yes","Quantificational","quieren",325,5.78382518232974,1
"123",1680545939,"QuantificationalMatch",9,5,"Yes","Quantificational","ante",361,5.88887795833288,1
"124",1680545939,"QuantificationalMatch",9,9,"Yes","Quantificational","para",332,5.80513496891649,1
"125",1680545939,"QuantificationalMatch",9,3,"Yes","Quantificational","ningun abogado",278,5.62762111369064,1
"126",1680545939,"QuantificationalMatch",9,4,"Yes","Quantificational","represento",305,5.72031177660741,1
"127",1680626474,"QuantificationalMatch",6,10,"Yes","Quantificational","la Policia",469,6.15060276844628,1
"128",1680626474,"QuantificationalMatch",6,6,"Yes","Quantificational","la comisaria",520,6.25382881157547,1
"129",1680626474,"QuantificationalMatch",6,8,"Yes","Quantificational","defenderlo",720,6.5792512120101,1
"130",1680716876,"QuantificationalMatch",4,7,"Yes","Quantificational","intentaron",480,6.17378610390194,1
"131",1680716876,"QuantificationalMatch",4,10,"Yes","Quantificational","de todos",448,6.10479323241498,1
"132",1680716876,"QuantificationalMatch",8,11,"Yes","Quantificational","con",401,5.99396142730657,1
"133",1680716876,"QuantificationalMatch",8,0,"Yes","Quantificational","Los ingenieros",519,6.25190388316589,1
"134",1680716876,"QuantificationalMatch",8,5,"Yes","Quantificational","en",416,6.03068526026126,1
"135",1680716876,"QuantificationalMatch",8,10,"Yes","Quantificational","la reunion",400,5.99146454710798,1
"136",1680716876,"QuantificationalMatch",8,6,"Yes","Quantificational","el equipo",471,6.15485809401642,1
"137",1680716876,"QuantificationalMatch",8,1,"Yes","Quantificational","a los",361,5.88887795833288,1
"138",1680716876,"QuantificationalMatch",8,2,"Yes","Quantificational","que",343,5.83773044716594,1
"139",1680716876,"QuantificationalMatch",8,3,"Yes","Quantificational","ningun arquitecto",585,6.37161184723186,1
"140",1680716876,"QuantificationalMatch",8,9,"Yes","Quantificational","durante",463,6.13772705408623,1
"141",1680716876,"QuantificationalMatch",8,4,"Yes","Quantificational","quiere",400,5.99146454710798,1
"142",1680716876,"QuantificationalMatch",8,12,"Yes","Quantificational","los directivos.",423,6.04737217904628,1
"143",1680716876,"QuantificationalMatch",8,8,"Yes","Quantificational","sabotearlo",529,6.2709884318583,1
"144",1680716876,"QuantificationalMatch",8,7,"Yes","Quantificational","van a",536,6.2841341610708,1
"145",1680183107,"QuantificationalMatch",23,6,"Yes","Quantificational","la funcion",629,6.44413125670044,1
"146",1680183107,"QuantificationalMatch",23,5,"Yes","Quantificational","durante",1006,6.91373735065968,1
"147",1680183107,"QuantificationalMatch",23,0,"Yes","Quantificational","Las bailarinas",683,6.52649485957079,1
"148",1680183107,"QuantificationalMatch",23,7,"Yes","Quantificational","deberian",559,6.3261494731551,1
"149",1680183107,"QuantificationalMatch",23,10,"Yes","Quantificational","del espectaculo",727,6.58892647753352,1
"150",1680183107,"QuantificationalMatch",23,11,"Yes","Quantificational","de ballet.",613,6.41836493593621,1
"151",1680183107,"QuantificationalMatch",23,1,"Yes","Quantificational","a las",522,6.25766758788264,1
"152",1680183107,"QuantificationalMatch",23,9,"Yes","Quantificational","despues",889,6.7900972355139,1
"153",1680183107,"QuantificationalMatch",23,8,"Yes","Quantificational","reganarla",590,6.38012253689976,1
"154",1680183107,"QuantificationalMatch",3,9,"Yes","Quantificational","despues de",515,6.24416690066374,1
"155",1680183107,"QuantificationalMatch",3,10,"Yes","Quantificational","la carrera",856,6.75227037614174,1
"156",1680183107,"QuantificationalMatch",3,6,"Yes","Quantificational","el podium",1095,6.9985096422506,1
"157",1680183107,"QuantificationalMatch",3,1,"Yes","Quantificational","a las",517,6.24804287450843,1
"158",1680183107,"QuantificationalMatch",3,8,"Yes","Quantificational","confrontarlo",442,6.0913098820777,1
"159",1680183107,"QuantificationalMatch",3,7,"Yes","Quantificational","van a",555,6.31896811374643,1
"160",1680183107,"QuantificationalMatch",3,3,"Yes","Quantificational","ningun corredor",744,6.61204103483309,1
"161",1680183107,"QuantificationalMatch",3,5,"Yes","Quantificational","en",531,6.27476202124194,1
"162",1680183107,"QuantificationalMatch",3,11,"Yes","Quantificational","de relevos.",614,6.41999492814714,1
"163",1680183107,"QuantificationalMatch",3,4,"Yes","Quantificational","felicito",640,6.46146817635372,1
"164",1680183107,"QuantificationalMatch",3,0,"Yes","Quantificational","Las atletas",689,6.53524127101366,1
"165",1680183107,"QuantificationalMatch",3,2,"Yes","Quantificational","que",422,6.04500531403601,1
"166",1680183107,"QuantificationalMatch",7,8,"Yes","Quantificational","contactarlo",332,5.80513496891649,1
"167",1680183107,"QuantificationalMatch",7,9,"Yes","Quantificational","antes de",332,5.80513496891649,1
"168",1680183107,"QuantificationalMatch",7,7,"Yes","Quantificational","deberian",312,5.74300318780948,1
"169",1680183107,"QuantificationalMatch",7,4,"Yes","Quantificational","nombro",350,5.85793315448346,1
"170",1680183107,"QuantificationalMatch",7,1,"Yes","Quantificational","a las",339,5.82600010738045,1
"171",1680183107,"QuantificationalMatch",7,5,"Yes","Quantificational","en",324,5.78074351579233,1
"172",1680183107,"QuantificationalMatch",7,2,"Yes","Quantificational","que",325,5.78382518232974,1
"173",1680183107,"QuantificationalMatch",7,11,"Yes","Quantificational","del jueves.",367,5.90536184805457,1
"174",1680183107,"QuantificationalMatch",7,6,"Yes","Quantificational","la asamblea",396,5.98141421125448,1
"175",1680183107,"QuantificationalMatch",7,3,"Yes","Quantificational","ningun jefe",378,5.93489419561959,1
"176",1680183107,"QuantificationalMatch",7,0,"Yes","Quantificational","Las mujeres",367,5.90536184805457,1
"177",1680183107,"QuantificationalMatch",7,10,"Yes","Quantificational","la junta",344,5.8406416573734,1
"178",1680190231,"QuantificationalMatch",5,0,"Yes","Quantificational","Las disenadoras",1053,6.95939851213398,1
"179",1680190231,"QuantificationalMatch",5,6,"Yes","Quantificational","el taller",427,6.05678401322862,1
"180",1680190231,"QuantificationalMatch",5,13,"Yes","Quantificational","de invierno.",401,5.99396142730657,1
"181",1680190231,"QuantificationalMatch",5,4,"Yes","Quantificational","ayudo",920,6.82437367004309,1
"182",1680190231,"QuantificationalMatch",5,3,"Yes","Quantificational","ningun costurero",267,5.58724865840025,1
"183",1680190231,"QuantificationalMatch",5,10,"Yes","Quantificational","el desfile",487,6.18826412308259,1
"184",1680190231,"QuantificationalMatch",5,11,"Yes","Quantificational","de",371,5.91620206260743,1
"185",1680190231,"QuantificationalMatch",5,8,"Yes","Quantificational","sabotearlo",392,5.97126183979046,1
"186",1680190231,"QuantificationalMatch",9,11,"Yes","Quantificational","del divorcio.",438,6.08221891037645,1
"187",1680190231,"QuantificationalMatch",9,4,"Yes","Quantificational","represento",852,6.74758652682932,1
"188",1680190231,"QuantificationalMatch",9,2,"Yes","Quantificational","que",291,5.67332326717149,1
"189",1680190231,"QuantificationalMatch",9,10,"Yes","Quantificational","los tramites",479,6.17170059741091,1
"190",1680190231,"QuantificationalMatch",9,7,"Yes","Quantificational","quieren",548,6.30627528694802,1
"191",1680190231,"QuantificationalMatch",9,9,"Yes","Quantificational","para",427,6.05678401322862,1
"192",1680190231,"QuantificationalMatch",9,5,"Yes","Quantificational","ante",390,5.96614673912369,1
"193",1680190231,"QuantificationalMatch",9,1,"Yes","Quantificational","a las",355,5.87211778947542,1
"194",1680190231,"QuantificationalMatch",9,0,"Yes","Quantificational","Las clientas",1031,6.93828448401696,1
"195",1680190231,"QuantificationalMatch",9,8,"Yes","Quantificational","contratarlo",748,6.61740297797448,1
"196",1680190231,"QuantificationalMatch",9,3,"Yes","Quantificational","ningun abogado",252,5.52942908751142,1
"197",1680190231,"QuantificationalMatch",9,6,"Yes","Quantificational","el tribunal",317,5.75890177387728,1
"198",1680450994,"QuantificationalMatch",7,9,"Yes","Quantificational","antes de",659,6.49072353450251,1
"199",1680539067,"QuantificationalMatch",22,4,"Yes","Quantificational","admitio",398,5.98645200528444,1
"200",1680539067,"QuantificationalMatch",6,0,"Yes","Quantificational","Los voluntarios",590,6.38012253689976,1
"201",1680539067,"QuantificationalMatch",6,2,"Yes","Quantificational","que",1113,7.01481435127554,1
"202",1680539067,"QuantificationalMatch",6,1,"Yes","Quantificational","a los",647,6.4723462945009,1
"203",1680539067,"QuantificationalMatch",6,10,"Yes","Quantificational","la Policia",405,6.00388706710654,1
"204",1680539067,"QuantificationalMatch",6,4,"Yes","Quantificational","vio",450,6.10924758276437,1
"205",1680539067,"QuantificationalMatch",6,3,"Yes","Quantificational","ningun refugiado",683,6.52649485957079,1
"206",1680539067,"QuantificationalMatch",6,8,"Yes","Quantificational","defenderlo",417,6.0330862217988,1
"207",1680539067,"QuantificationalMatch",6,11,"Yes","Quantificational","Municipal.",391,5.96870755998537,1
"208",1680539067,"QuantificationalMatch",6,6,"Yes","Quantificational","la comisaria",1033,6.94022246911964,1
"209",1680539067,"QuantificationalMatch",6,5,"Yes","Quantificational","en",355,5.87211778947542,1
"210",1680539067,"QuantificationalMatch",6,7,"Yes","Quantificational","intentaron",392,5.97126183979046,1
"211",1680539067,"QuantificationalMatch",6,9,"Yes","Quantificational","contra",405,6.00388706710654,1
"212",1680622671,"QuantificationalMatch",3,2,"Yes","Quantificational","que",795,6.67834211465433,1
"213",1680622671,"QuantificationalMatch",3,5,"Yes","Quantificational","en",610,6.41345895716736,1
"214",1680622671,"QuantificationalMatch",3,0,"Yes","Quantificational","Las atletas",1276,7.15148546390474,1
"215",1680622671,"QuantificationalMatch",3,10,"Yes","Quantificational","la carrera",393,5.97380961186926,1
"216",1680622671,"QuantificationalMatch",3,8,"Yes","Quantificational","confrontarlo",440,6.08677472691231,1
"217",1680622671,"QuantificationalMatch",3,11,"Yes","Quantificational","de relevos.",382,5.94542060860658,1
"218",1680622671,"QuantificationalMatch",7,8,"Yes","Quantificational","contactarlo",217,5.37989735354046,1
"219",1680622671,"QuantificationalMatch",7,5,"Yes","Quantificational","en",268,5.59098698051086,1
"220",1680622671,"QuantificationalMatch",7,10,"Yes","Quantificational","la junta",201,5.30330490805908,1
"221",1680622671,"QuantificationalMatch",7,7,"Yes","Quantificational","deberian",279,5.63121178182137,1
"222",1680622671,"QuantificationalMatch",7,1,"Yes","Quantificational","a las",217,5.37989735354046,1
"223",1680622671,"QuantificationalMatch",7,0,"Yes","Quantificational","Las mujeres",485,6.18414889093748,1
"224",1680622671,"QuantificationalMatch",7,3,"Yes","Quantificational","ningun jefe",186,5.2257466737132,1
"225",1680622671,"QuantificationalMatch",7,9,"Yes","Quantificational","antes de",258,5.55295958492162,1
"226",1680622671,"QuantificationalMatch",7,2,"Yes","Quantificational","que",217,5.37989735354046,1
"227",1680622671,"QuantificationalMatch",7,4,"Yes","Quantificational","nombro",248,5.51342874616498,1
"228",1680622671,"QuantificationalMatch",7,6,"Yes","Quantificational","la asamblea",196,5.27811465923052,1
"229",1680622671,"QuantificationalMatch",7,11,"Yes","Quantificational","del jueves.",223,5.40717177146012,1
"230",1680710747,"QuantificationalMatch",8,6,"Yes","Quantificational","el equipo",308,5.73009978297357,1
"231",1680710747,"QuantificationalMatch",8,9,"Yes","Quantificational","durante",369,5.91079664404053,1
"232",1680710747,"QuantificationalMatch",8,4,"Yes","Quantificational","quiere",274,5.61312810638807,1
"233",1680710747,"QuantificationalMatch",8,7,"Yes","Quantificational","van a",299,5.70044357339069,1
"234",1680710747,"QuantificationalMatch",8,1,"Yes","Quantificational","a los",541,6.29341927884648,1
"235",1680710747,"QuantificationalMatch",8,0,"Yes","Quantificational","Los ingenieros",294,5.68357976733868,1
"236",1680710747,"QuantificationalMatch",8,2,"Yes","Quantificational","que",286,5.65599181081985,1
"237",1680710747,"QuantificationalMatch",8,5,"Yes","Quantificational","en",344,5.8406416573734,1
"238",1681830329,"QuantificationalMatch",9,4,"Yes","Quantificational","representÃ³",462,6.13556489108174,1
"239",1681830329,"QuantificationalMatch",9,5,"Yes","Quantificational","ante",329,5.79605775076537,1
"240",1681830329,"QuantificationalMatch",9,6,"Yes","Quantificational","el tribunal",356,5.87493073085203,1
"241",1681830329,"QuantificationalMatch",9,7,"Yes","Quantificational","quieren",408,6.01126717440416,1
"242",1681830329,"QuantificationalMatch",9,8,"Yes","Quantificational","contratarlo",447,6.10255859461357,1
"243",1681830329,"QuantificationalMatch",9,9,"Yes","Quantificational","para",466,6.14418563412565,1
"244",1681830329,"QuantificationalMatch",9,10,"Yes","Quantificational","los trÃ¡mites",354,5.86929691313377,1
"245",1681830329,"QuantificationalMatch",9,11,"Yes","Quantificational","del divorcio.",585,6.37161184723186,1
"246",1680187364,"QuantificationalMatch",17,7,"Yes","Quantificational","van a",496,6.20657592672493,1
"247",1680187364,"QuantificationalMatch",17,0,"Yes","Quantificational","Las futbolistas",388,5.96100533962327,1
"248",1680187364,"QuantificationalMatch",21,11,"Yes","Quantificational","artistas.",366,5.90263333340137,1
"249",1680187364,"QuantificationalMatch",21,9,"Yes","Quantificational","del concurso",504,6.22257626807137,1
"250",1680187364,"QuantificationalMatch",21,3,"Yes","Quantificational","ninguna universitaria",822,6.71174039505618,1
"251",1680187364,"QuantificationalMatch",21,4,"Yes","Quantificational","fotografio",486,6.18620862390049,1
"252",1680187364,"QuantificationalMatch",21,5,"Yes","Quantificational","para",418,6.03548143252476,1
"253",1680187364,"QuantificationalMatch",21,7,"Yes","Quantificational","quieren",362,5.89164421182577,1
"254",1680187364,"QuantificationalMatch",21,6,"Yes","Quantificational","la revista",476,6.16541785423142,1
"255",1680187364,"QuantificationalMatch",21,10,"Yes","Quantificational","para jovenes",390,5.96614673912369,1
"256",1680187364,"QuantificationalMatch",21,8,"Yes","Quantificational","descalificarla",410,6.01615715969835,1
"257",1680187364,"QuantificationalMatch",21,0,"Yes","Quantificational","Las modelos",346,5.84643877505772,1
"258",1680187364,"QuantificationalMatch",21,2,"Yes","Quantificational","que",574,6.35262939631957,1
"259",1680187364,"QuantificationalMatch",21,1,"Yes","Quantificational","a las",416,6.03068526026126,1
"260",1680187364,"QuantificationalMatch",5,13,"Yes","Quantificational","de invierno.",564,6.33505425149806,1
"261",1680187364,"QuantificationalMatch",5,4,"Yes","Quantificational","ayudo",576,6.35610766069589,1
"262",1680187364,"QuantificationalMatch",5,3,"Yes","Quantificational","ningun costurero",750,6.62007320653036,1
"263",1680187364,"QuantificationalMatch",5,12,"Yes","Quantificational","la coleccion",508,6.23048144757848,1
"264",1680187364,"QuantificationalMatch",5,2,"Yes","Quantificational","que",612,6.41673228251233,1
"265",1680187364,"QuantificationalMatch",5,8,"Yes","Quantificational","sabotearlo",724,6.58479139238572,1
"266",1680187364,"QuantificationalMatch",5,1,"Yes","Quantificational","a las",1246,7.1276936993474,1
"267",1680187364,"QuantificationalMatch",5,0,"Yes","Quantificational","Las disenadoras",2930,7.98275770201111,1
"268",1680187364,"QuantificationalMatch",5,11,"Yes","Quantificational","de",488,6.19031540585315,1
"269",1680187364,"QuantificationalMatch",5,9,"Yes","Quantificational","durante",492,6.19847871649231,1
"270",1680187364,"QuantificationalMatch",5,5,"Yes","Quantificational","en",454,6.11809719804135,1
"271",1680187364,"QuantificationalMatch",5,7,"Yes","Quantificational","quieren",1214,7.10167597161944,1
"272",1680187364,"QuantificationalMatch",5,10,"Yes","Quantificational","el desfile",496,6.20657592672493,1
"273",1680187364,"QuantificationalMatch",5,6,"Yes","Quantificational","el taller",478,6.16961073249146,1
"274",1680187364,"QuantificationalMatch",9,7,"Yes","Quantificational","quieren",1862,7.52940645783701,1
"275",1680187364,"QuantificationalMatch",9,3,"Yes","Quantificational","ningun abogado",756,6.62804137617953,1
